symbol,name,type
JGEAX,JHVIT Growth Equity NAV,mf
OPCHX,Oppenheimer Champion Income A,mf
VKEDGX,VAN KAMPEN 1054 ETF DIVERSIFIED,mf
CITFX,American Funds American Hi-Inc Tr 529F1,mf
WTEIX,Westcore Growth,mf
TVVAX,Transparent Value Large-Cap Value A,mf
WFNDX,Wells Fargo Advantage High Income Admin,mf
OEGNX,Oppenheimer Discovery Mid Cap Growth R,mf
MXMDX,Great-West S&P; Mid Cap 400 Index Init,mf
JDGCX,Prudential Growth Allocation C,mf
PAGAX,ESG Managers Growth Port A,mf
GSRLX,Goldman Sachs Rising Dividend Gr Instl,mf
FLVCX,Fidelity Leveraged Company Stock,mf
XIFNX,"The India Fund, Inc.",mf
CHIAX,Credit Suisse Floating Rate Hi Inc A,mf
CINSX,BlackRock Intl Bond Instl,mf
VMCVX,VALIC Company II Mid Cap Value,mf
ABPYX,AllianceBern Cnsrv Wlth Strat Adv,mf
THAYX,Transamerica High Yield Muni A,mf
EQTIX,Shelton Core Value Direct,mf
FLMVX,JPMorgan Mid Cap Value Instl,mf
JENHX,Johnson Enhanced Return,mf
TYHRX,Pioneer High Yield R,mf
PMDRX,PIMCO Moderate Duration Instl,mf
OUSGX,Oppenheimer Limited-Term Bond A,mf
AROIX,American Century One Choice 2045 Inv,mf
PMRDX,Principal Government & High Qual Bd R4,mf
DBMYX,Dreyfus/The Boston Co Sm/Md Cp Gr Y,mf
HLDTX,Hartford Emerging Markets Local Debt R5,mf
RCGHX,AllianzGI Wellness C,mf
VKIQEX,Investors Quality Tax-Exempt Tr,mf
VSTBX,Vanguard Short-Term Corp Bd Idx I,mf
TRFFX,T. Rowe Price Target Retire 2055,mf
RCATX,American Funds 2010 Trgt Date Retire R3,mf
SRRQX,Invesco Strategic Real Return R,mf
DSDYX,Dreyfus/Standish Global Fixed Income Y,mf
VKQLIX,Quality Municipals Income Trust,mf
TSCIX,AMG TimesSquare Small Cap Growth Instl,mf
FENAIX,FIRST TRUST 2419 TARGET VIP JUL,mf
VWMIX,Virtus Wealth Masters I,mf
JIVCX,JPMorgan Intrepid Value C,mf
WFQUX,Wells Fargo Advantage DJ Target 2055 R6,mf
FKGRX,Franklin Growth A,mf
FGTIX,Franklin Growth Allocation A,mf
HISIX,Homestead International Value,mf
MCMVX,Monongahela All Cap Value,mf
PIGSX,BlackRock US Government Bond Svc,mf
ICGEX,Voya Global Equity Dividend C,mf
ILCRX,Voya Large Cap Growth R,mf
PMCTX,Pioneer Select Mid Cap Growth A,mf
ALIHX,AllianceBern Limited Dur Hi Inc I,mf
PGIBX,Putnam Fund for Growth & Income B,mf
JLIFX,JHancock Retire Living through 2040 R3,mf
WACSX,Western Asset Core Bond IS,mf
NWICX,Nationwide Destination 2030 C,mf
AMEFX,American Funds Inc Fund of Amer F2,mf
FBLNFX,rst Trust 1142 Balanced Income ,mf
XNPFX,Nuveen Premier Municipal Income,mf
SMTRCX,SMART TRUST TAX FREE BOND TRUST,mf
WFFAX,Wells Fargo Advantage Intl Value A,mf
STHBX,Wells Fargo Advantage S/T Hi-Yld Bd Inv,mf
ECASX,Eaton Vance Atlanta Capital SMID-Cap C,mf
VFISX,Vanguard Short-Term Treasury Inv,mf
JHMBX,JHancock Massachusetts Tax-Free Income B,mf
OMCGX,Old Mutual Asset Allocation Growth C,mf
JHRBX,JHancock Bond R2,mf
AVPGX,American Century VP Income & Gr,mf
PPTCX,Virtus Quality Large-Cap Value C,mf
NASDX,Shelton Nasdaq-100 Index Direct,mf
AGSDX,AllianzGI Global Growth Allocation D,mf
HTCSX,Eagle Large Cap Core R5,mf
JSMRX,JPMorgan SmartAllocation Equity R2,mf
DFELX,DFA Enhanced US Large Company I,mf
OTCBX,MFS Mid Cap Growth B,mf
JPPSX,Perkins Global Value S,mf
GTACX,Invesco Mid Cap Core Equity C,mf
BBNCX,Sterling Capital NC Interm Tax-Free C,mf
HULCX,Hawaiian Tax-Free C,mf
BAAPX,BlackRock Aggressive Growth Prepared A,mf
GUIQX,RS Investment Quality Bond A,mf
WGFCX,Wells Fargo Advantage Growth C,mf
FBTTX,Fidelity Advisor Biotechnology T,mf
STBIX,State Street Equity 500 Index Svc,mf
FOCPX,Fidelity OTC Portfolio,mf
STIAX,Federated Strategic Income A,mf
TRIGX,T. Rowe Price Intl Gr & Inc,mf
WILCX,Wasatch Large Cap Value Institutional,mf
LWGIX,Legg Mason WA Global Inflation Mgmt C,mf
VWEAX,Vanguard High-Yield Corporate Adm,mf
NRBAX,Neuberger Berman Risk Bal Comdty Str A,mf
TCREX,TIAA-CREF Real Estate Sec Retail,mf
RMFAX,American Funds American Mutual R1,mf
PSIJX,Principal SmallCap Growth I J,mf
NQCRX,Nuveen NWQ Large-Cap Value I,mf
PACLX,T. Rowe Price Capital Appreciation Adv,mf
LVPIX,ProFunds Large Cap Value Inv,mf
MAUZX,Pioneer Multi-Asset Ultrashort Income Z,mf
AMVCX,Columbia Small/Mid Cap Value C,mf
NWGDX,Nationwide HighMark Balanced A,mf
GTFBX,T. Rowe Price GA Tax-Free Bond,mf
JESNX,JHVIT Strategic Income Opportunities I,mf
EBDDX,Eaton Vance Multi-Strat Absolute Ret B,mf
MWEIX,MFS Global Equity I,mf
MYHYX,MainStay High Yield Opportunities C,mf
COTYX,Aquila Tax-Free Fund of Colorado Y,mf
JCBAX,JPMorgan CA Tax Free Bond A,mf
BTRKX,BMO Target Retirement 2030 R-3,mf
HARDX,Harbor Target Retirement 2010 Instl,mf
VITPX,Vanguard Instl Ttl Stk Mkt Idx InstlPls,mf
OYCIX,Oppenheimer Conservative Inv Y,mf
FTLAIX,First Trust 2043 Balanced Incom,mf
SCIMX, Ibboson Moderate Fund Initial ,mf
KFGIX,KF Griffin Blue Chip Covered Call I,mf
USAAX,USAA Growth,mf
QUAIX,AllianceBern Small Cap Growth I,mf
FKYCX,Nuveen KY Municipal Bond C2,mf
NEXTX,Shelton Green Alpha,mf
PLVLX,PIMCO EMG Intl LowVol RAFI-PLUS AR Inst,mf
JRHQX,JHancock Retirement Choices at 2030 R1,mf
HUBBX,Hartford Ultrashort Bond HLS Fu,mf
RSIAX,RS Strategic Income A,mf
PHMIX,PIMCO High Yield Municipal Bond I,mf
BSFIX,Baron Small Cap Instl,mf
FEAFX,First Eagle Fund of America Y,mf
RIVFX,Royce Global Value Svc,mf
HYMIX,Lord Abbett High Yield Municipal Bond I,mf
CBVRX,Columbia Capital Allocation Cnsrv R,mf
ECFGX,Eaton Vance Focused Growth Opps C,mf
MDOSX,Manning & Napier Dynamic Opportunities S,mf
PRNBX,Dreyfus NY AMT-Free Muni Bond B,mf
PSXIX,PNC S&P; 500 Index I,mf
XCUTX,ggenheim Timber ETF,mf
NMMLX,Northern Multi-Manager Lg Cap,mf
VTINX,Vanguard Target Retirement Income Inv,mf
FSTUX,Invesco Dividend Income Investor,mf
FTBFX,Fidelity Total Bond,mf
BDSHX,BMO Diversified Stock I,mf
FTKRHX,FIRST TRUST 2608 TAX-ADVANTAGED,mf
HTNRX,Hartford Target Retirement 2045 R3,mf
NORIX,ISI North American Government Bond I,mf
GSHIX,Goldman Sachs High Yield Instl,mf
EIFVX,Eaton Vance Focused Value Opps I,mf
INIVX,Van Eck Intl Investors Gold A,mf
VPGRX,Vantagepoint Growth Investor,mf
JDMBX,Prudential Moderate Allocation B,mf
VKQLTX,Investors Quality Tax-Exempt Tr,mf
HFMIX,Hartford Midcap I,mf
MMCEX,Monetta Mid-Cap Equity,mf
BBPDX,Northern Institutional Bond D,mf
VKSOLX,Van Kampen 886 Closed-End Str S,mf
IFFWX,Voya Global Opportunities W,mf
VTTHX,Vanguard Target Retirement 2035 Inv,mf
ROFKX,Royce Opportunity K,mf
VBTSX,Vanguard Total Bond Market Index Signal,mf
GQETX,GMO Quality III,mf
FINCX,Forward International Dividend C,mf
FZAHX,Fidelity Advisor Growth Opps Z,mf
VKGTYX,Investment Grade Municipal Trus,mf
PLABX,PACE Large Co Growth Equity B,mf
KINAX,Kinetics Internet Adv A,mf
RCWEX,American Funds Capital World Bond R4,mf
CGCGX,COLUMBIA GROWTH 529 C AGGRESSIV,mf
LMKCX,QS Legg Mason Target Retirement 2045 C,mf
DVHCX,Delaware National Hi-Yld Muni Bd C,mf
IGEAX,VY T. Rowe Price Growth Equity A,mf
VAFGX,Valley Forge,mf
AZLRX,American Beacon Zebra Large Cap Eq Retir,mf
EQICX,Wells Fargo Advantage Emg Mkt Eq Inc C,mf
FDSTX,SunAmerica Focused Dividend Strategy C,mf
PODRX,PL Port Optimization Mod-Agrsv R,mf
NWCFX,Nuveen Winslow Large-Cap Growth R6,mf
SHYPX,American Beacon SiM High Yld Opps Inv,mf
FGNRIX,First Trust GNMA Reinvestment I,mf
PRAAX,AllianzGI NFJ Mid-Cap Value Admin,mf
HARPX,Harbor Target Retirement 2030 Instl,mf
JSGZX,JPMorgan Small Cap Growth R2,mf
RTPIX,ProFunds Rising Rates Opp 10 Investor,mf
OTFBX,Oppenheimer Rochester AMT-Free Munis B,mf
RYCLX,Rydex Inverse Mid Cap Strategy C,mf
POTYX,Putnam OH Tax Exempt Income Y,mf
VKBUIX,Build America Bonds Income Trus,mf
JVMSX,JHancock Disciplined Value Mid Cap R2,mf
IVVIX,Ivy Small Cap Value I,mf
JRFPX,JHancock Retirement Choices at 2015 R4,mf
IDSIX,Voya Capital Allocation O,mf
MRLOX,BlackRock Global Allocation R,mf
VQAGX,Vantagepoint Model Port All-Eq Gr TM,mf
BSPBX,Dreyfus Research Core B,mf
VFTSX,Vanguard FTSE Social Index Inv,mf
FTAWRX,FIRST TRUST 2357 GLOBAL SHIPPIN,mf
FKUTX,Franklin Utilities A,mf
FOHIX,Fidelity Series 100 Index,mf
IARAX,Invesco Real Estate A,mf
RCWAX,American Funds Capital World Bond R1,mf
LOMMX,CGM Mutual,mf
PMFJX,Principal MidCap S&P; 400 Index J,mf
JNGSX,Janus Global Real Estate D,mf
AATIX,Ancora/Thelen Small-Mid Cap I,mf
BIEDX,Northern Institutional Intl Eq Idx D,mf
USCOX,US Global Investors China Region,mf
FGIRX,Fidelity Advisor Growth & Income A,mf
ADNAX,ASTON Dynamic Allocation I,mf
CMGAX,BlackRock Low Duration Bd Inv A1,mf
PESPX,Dreyfus MidCap Index,mf
PINVX,Putnam Investors A,mf
MVECX,Monteagle Select Value C,mf
TETSX,RBC Enterprise S,mf
VKBLIX,Build America Bonds Income Trus,mf
LEDCX,Lord Abbett Emerging Markets Corp Dbt C,mf
JSISX,JPMorgan Multi-Sector Income Select,mf
TABPX,Transamerica Multi-Mgd Balanced P,mf
MRCBX,BlackRock Total Return R,mf
ARWFX,American Century One Choice 2025 Instl,mf
PCRIX,PIMCO Commodity Real Ret Strat Instl,mf
TPCIX,Timothy Plan Israel Common Values C,mf
JILAX,JHancock Lifestyle Aggressive 1,mf
VKDUJX,VAN KAMPEN 1059 THE DOW JONES S,mf
BRPCX,BlackRock LifePath Active 2020 R,mf
VCDINX,Van Kampen 503 Central Equity T,mf
RBGHX,AllianzGI Wellness B,mf
ECISX,Parametric International Equity C,mf
XNRKX,Nuveen Insured New York Tax-Fre,mf
NSBIX,Neuberger Berman Short Duration Bd Inv,mf
VGSIX,Vanguard REIT Index Inv,mf
TEMQX,Franklin Mutual Quest C,mf
VKULNX,Van Kampen 757 Utility Income P,mf
CHDPX,Cullen High Dividend Equity R2,mf
QBSGX,Federated MDT Small Cap Growth B,mf
VKEQCX,Van Kampen 719 Central Equity T,mf
XNUOX,Nuveen Ohio Quality Income Muni,mf
ATRIX,Aquila Three Peaks Opportunity Growth I,mf
GMEQX,GMO US Equity Allocation V,mf
IPETX,Voya Large Cap Value Portfolio S2,mf
IDXRX,Voya Index Solution 2050 S,mf
ARTLX,Artisan Value Investor,mf
DHOAX,Delaware High-Yield Opportunities A,mf
OTDBX,Oppenheimer Transition 2025 B,mf
DFPRX,DFA Global Allocation 60/40 R2,mf
TASVX,Target Small Capitalization Value T,mf
AFBSX,Access Flex Bear High Yield Svc,mf
WMVIX,William Blair Mid Cap Value I,mf
FIRNX,Fidelity Income Replacement 2024,mf
NWMHX,Nationwide Destination 2040 Instl,mf
VKFPYX,Van Kampen 981:Van Kampen Prefe,mf
AEEIX,AllianceBern Glbl Rel Est Invmt I,mf
SCETX,RidgeWorth Small Cap Value Equity I,mf
GLRIX,James Balanced: Golden Rainbow Instl,mf
UISCX,USAA Small Cap Stock Institutional,mf
RYSJX,Rydex Strengthening Dollar 2x Strategy C,mf
VWIUX,Vanguard Interm-Term Tx-Ex Adm,mf
FAGKX,Fidelity Growth Strategies K,mf
FDPSX,ProFunds Falling US Dollar Service,mf
HSDIX,Hartford Short Duration I,mf
XIGDX,Voya Global Equity Dividend and,mf
TBGVX,"Tweedy, Browne Global Value",mf
NLDLX,Neuberger Berman LgCp Discp Gr Instl,mf
NNGCX,Nuveen Large-Cap Value C,mf
IUSBX,Voya US Bond Index S2,mf
RCIGX,Allianz RCM Discp Intl Eq C,mf
NMPAX,Columbia Mid Cap Index Z,mf
PIFCX,Prudential Short-Term Corporate Bd C,mf
NMCCX,Voya MidCap Opportunities C,mf
PGCIX,Putnam Global Consumer R,mf
OTTYX,Oppenheimer Transition 2010 Y,mf
CHTRX,Invesco Charter A,mf
JBLNX,JHVIT Balanced Trust Ser NAV,mf
AIRPX,AR Capital Global Real Estate Income C,mf
MMIYX,MassMutual RetireSMART 2025 Adm,mf
GGFRX,Nationwide Growth R,mf
WFLNX,Wells Fargo Advantage Lg Cp Core Inv,mf
OAKEX,Oakmark International Small Cap I,mf
BAPGX,BlackRock LifePath Active 2035 Inv A,mf
CBRIHX,CLAYMORE SEC DEF 649 BNY MELLON,mf
XCXEX,MFS High Income Municipal Trust,mf
PCDAX,PIMCO CA Sh Dur Municipal Income A,mf
ALTBX,AllianceBern Muni Income Natl B,mf
FGRTJX,First Trust GNMA Reinvestment I,mf
NEGYX,Natixis CGM Advisor Targeted Equity Y,mf
RCSEX,Russell Commodity Strategies E,mf
MINYX,Madison International Stock Y,mf
TMCSX,RBC SMID Cap Growth S,mf
FCEPX,Fidelity Advisor Total Bond C,mf
NMDCX,Nuveen MD Municipal Bond C2,mf
RYVYX,Rydex Dynamic NASDAQ-100 2X Strategy H,mf
PNVAX,Putnam International Capital Opp A,mf
BSCFX,Baron Small Cap Retail,mf
FFXCX,Forward EM Corporate Debt C,mf
WFTYX,Wells Fargo Advantage DJ Target 2025 R6,mf
IOEZX,ICON Equity Income S,mf
ALCZX,Alger International Growth Z,mf
LPRRX,BlackRock LifePath Retirement R,mf
FATJX,Fidelity Advisor Event Driven Opps C,mf
OSIYX,Oppenheimer Global Strategic Inc Y,mf
SMSDX,SEI Moderate Strategy D (SAAT),mf
VKPYX,Invesco PA Tax Free Inc Y,mf
THNMX,Thornburg NM Intermediate Municipal A,mf
QLMHIX,,mf
PLTJX,Principal LifeTime 2030 J,mf
PIHBX,PNC High Yield Bond I,mf
SBLGX,ClearBridge Large Cap Growth A,mf
XGCFX,GLOBAL INCOME   CURRENCY FUND I,mf
MGINX,Deutsche Global Equity Institutional,mf
FSFCX,Fidelity Advisor Short Fxd-Inc C,mf
EAALX,Eaton Vance Atlanta Capital Focused Gr A,mf
PHSCX,PIMCO High Yield Spectrum C,mf
PVSCX,Putnam Capital Spectrum C,mf
HUNIX,Henderson Unconstrained Bond I,mf
FCOLTX,FIRST TRUST 2520 DOW TARGET 10 ,mf
WAVLX,Wavelength Interest Rate Neutral,mf
GTEYX,Gateway Y,mf
ECAZX,Eaton Vance AZ Municipal Income C,mf
EMDQX,Prudential Emerging Mkts Dbt Lcl Ccy Q,mf
HGMBX,Highland Global Select Equity B,mf
IFAFX,American Funds Inc Fund of Amer F1,mf
JWGRX,Janus Worldwide S,mf
NIGRX,Nuveen Intelligent Risk Growth Allc R3,mf
PSTPX,Principal Short-Term Income P,mf
IOSIX,Voya Global Bond Port I,mf
BPAVX,Robeco Boston Partners All Cap Value Inv,mf
RYAWX,Rydex S&P; 500 Pure Growth H,mf
PRWBX,T. Rowe Price Short-Term Bond,mf
NGOAX,Nuveen Growth Allocation A,mf
DTLGX,Wilshire Large Company Growth Invmt,mf
BNACX,UBS Dynamic Alpha C,mf
ATEBX,AllianceBern Global Thematic Gr B,mf
PDFAX,PIMCO Low Duration II Admin,mf
JRIEX,Janus International Equity R,mf
IIRWX,Voya International Real Estate W,mf
MFGAX,Monteagle Quality Growth A,mf
MFUAX,MassMutual Select Fundamental Value A,mf
OSVCX,JPMorgan Small Cap Value C,mf
XJQCX,Nuveen Credit Strategies Income,mf
XVKLX,INVESCO VAN KAMPEN SELECT SECTO,mf
SUVZX,Prudential Strategic Value Z,mf
RSIYX,RS Investors Y,mf
RBACX,American Funds Balanced Port R3,mf
URFFX,USAA Target Retirement 2050,mf
HFTFX,Hennessy Focus 30,mf
XXGRX,The Gabelli Healthcare & Wellne,mf
RWSFX,West Shore Real Return Income R,mf
SBBAX,QS Legg Mason Lifestyle Allocation 50% A,mf
JCHIX,JHancock China Emerging Leaders I,mf
HGOCX,Hartford Growth Opportunities C,mf
CMETX,COLUMBIA MODERATE GROWTH Z -CON,mf
JIMPX,Janus World Allocation I,mf
LVLYX,Invesco Low Volatility Emerging Mkts Y,mf
TGNIX,TCW International Small Cap N,mf
JQLAX,JHancock Lifestyle Aggressive R2,mf
BAGIX,Baird Aggregate Bond Inst,mf
GOBIX,Legg Mason BW Global Opportunities Bd I,mf
VTIVX,Vanguard Target Retirement 2045 Inv,mf
LMEAX,QS Batterymarch Intl Eq A,mf
FSTMX,Fidelity Spartan Total Market Idx Inv,mf
FTACLX,FIRST TRUST 2592 TACTICAL GROWT,mf
PNFDX,AllianzGI NFJ All-Cap Value D,mf
CPNYX,Invesco All Cap Market Neutral Y,mf
ALHKX,AllianceBern Limited Dur Hi Inc K,mf
RSVIX,Russell US Value I,mf
SBCBX,QS Legg Mason Lifestyle Allocation 30% B,mf
AMWYX,ALPS | WMC Value Intersection A,mf
MCJAX,MM Russell 2000 Small Cap Index A,mf
ORNYX,Oppenheimer Rochester High Yld Muni Y,mf
GGYIX,Nationwide High Yield Bond Institutional,mf
AAMAUX,Advisors Dis Tr 430 Adv Corp Tr,mf
ASPZX,Alger Spectra Z,mf
PNLAX,PIMCO RealRetirement 2030 Adm,mf
QGISX,Quaker Small-Cap Growth Tact Allc Inst,mf
ONJYX,Oppenheimer Rochester NJ Municipal Y,mf
DSVCX,Dreyfus Small Cap C,mf
NNMCX,SunAmerica Tax-Exempt Insured C,mf
NFLIX,Neuberger Berman Flexible Select Instl,mf
FRNRX,Franklin Natural Resources A,mf
VWELX,Vanguard Wellington Inv,mf
MMQAX,MassMutual Select Small Cap Val Eq A,mf
ODAAX,Oppenheimer Diversified Alts A,mf
PXWIX,Pax Ellevate Global Women's Index Instl,mf
RGCSX,Russell Global Opportunistic Credit S,mf
RRGTX,Deutsche Global Real Estate Secs S,mf
BVAOX,Broadview Opportunity,mf
GHCIX,Good Harbor Tactical Currency Strat I,mf
NACCX,Nuveen Symphony All-Cap Core C,mf
MLPEX,Oppenheimer SteelPath MLP Select 40 C,mf
PWBCX,Virtus AlphaSector Rotation C,mf
HGHCX,Hartford Healthcare C,mf
GIDSX,GE Instl S&P; 500 Index Svc,mf
AFTSX,Invesco Balanced-Risk Retire 2020 R5,mf
SCINX,Deutsche International S,mf
VTXVX,Vanguard Target Retirement 2015 Inv,mf
CHYCX,Columbia High Yield Opportunity C,mf
PMUIX,PNC Multi Factor Small Cap Value I,mf
ABNIX,Aberdeen Global Small Cap Instl,mf
CLCBX,Legg Mason ClearBridge Divers LgCpGr B,mf
WMBAX,Ivy Municipal Bond A,mf
TIECX,Touchstone International Equity C,mf
FTQGX,Fidelity Focused Stock,mf
MAPOX,Mairs & Power Balanced Inv,mf
IBRSX,VY BlackRock Inflation Protected Bond S,mf
TMGBX,Templeton Growth B,mf
MRYSX,MassMutual RetireSMART 2030 Svc,mf
BNMBX,UBS US Small Cap Growth B,mf
EINFX,Elfun Income,mf
JDANX,Janus Diversified Alternatives N,mf
SLIRX,SSgA Life Solutions Income and Growth R,mf
LWCPX,Western Asset Core Plus Bond C1,mf
SGROX,Wells Fargo Advantage Growth Inv,mf
SZGBX,Deutsche Enhanced Global Bond B,mf
AHICX,American High-Income Municipal Bond C,mf
MDINX,MFS International Diversification 529C,mf
NJPBX,HighMark Equity Income B,mf
PRNEX,T. Rowe Price New Era,mf
PARSX,Parnassus Small-Cap,mf
RNCCX,American Funds Income Portfolio R3,mf
TNARX,Invesco Balanced-Risk Retire 2030 R,mf
OIFCX,Old Mutual Focused Instl,mf
AUMIX,AllianzGI Ultra Micro Cap Institutional,mf
JVIAX,Virtus Foreign Opportunities A,mf
LTKBX,AllianceBern 2035 Retirement Strat B,mf
GLABX,Lord Abbett Growth Leaders B,mf
XGMZX,Goldman Sachs MLP Income Opport,mf
HOTBX,HSBC Growth B,mf
WDVCX,Waddell & Reed Dividend Opps C,mf
AELAX,ING Index Plus LargeCap A,mf
TLSPX,TIAA-CREF Lifestyle Conservative Premier,mf
EPHIX,EuroPac Hard Asset I,mf
NUMBX,Nuveen Intermediate Duration Muni Bd B,mf
GGSCX,Goldman Sachs Growth Strat C,mf
VEXAX,Vanguard Extended Market Idx Adm,mf
NBINX,Virtus Tactical Allocation B,mf
AMBDX,Invesco Municipal Bond A,mf
AMLPX,MainGate MLP A,mf
AIGYX,Alpine Realty Income & Growth Instl,mf
JVECX,JHancock Value Equity C,mf
RDLAX,Columbia Large Growth Quantitative A,mf
PLVKX,Putnam Low Volatility Equity Y,mf
TWEGX,American Century Intl Discovery Inv,mf
MKVSX,Munder Veracity Small-Cap Value K,mf
HIQYX,Highland International Equity Y,mf
PRTNX,PIMCO Real Return A,mf
PQIIX,PIMCO Dividend and Income Builder Instl,mf
AMECX,American Funds Inc Fund of Amer A,mf
CMAZX,Columbia Multi-Advisor Sm Cp Val Z,mf
ETOHX,Eaton Vance OH Municipal Income A,mf
FAIRX,Fairholme,mf
JTVRX,JPMorgan US Large Cap Value Plus R5,mf
AAMYEX,ADVISORS DIS TR 560 GLOBAL GOLD,mf
WLCVX,Wilshire Large Company Value Instl,mf
OTHCX,Oppenheimer Transition 2030 C,mf
PCMAX,Dreyfus Massachusetts C,mf
RFNCX,American Funds Fundamental Invs R3,mf
XPCIX,PIMCO Dynamic Credit Income Fun,mf
MALCX,Mirae Asset China Sector Leader A,mf
MXIIX,Touchstone Flexible Income Y,mf
PQVCX,Prudential Small Cap Core Equity C,mf
QCSCRX,,mf
FEIIX,Nuveen Equity Index I,mf
VILLX,Villere Balanced Inv,mf
TWSIX,American Century Select Instl,mf
HAHSX,Hartford High Yield R4,mf
DDMAX,Deutsche Diversified Market Netrl A,mf
VHFAX,Virtus Herzfeld A,mf
ISMOX,Voya MidCap Opportunities Portfolio S,mf
SAGCX,ClearBridge Aggressive Growth C,mf
STADX,Wells Fargo Advantage Ultra S/T Inc Inv,mf
JIMAX,JPMorgan Inflation Managed Bond A,mf
PAADX,Putnam Dynamic Asset Allocation Bal R5,mf
WFQAX,Wells Fargo Advantage DJ Target 2050 A,mf
PAUPX,PIMCO All Asset All Authority P,mf
SYVIX,Sentinel Mid Cap II Instl,mf
OARBX,Oakmark Equity & Income II,mf
RICFX,American Funds Invmt Co of Amer R5,mf
AUIKX,AllianceBern Equity Income K,mf
BPQRX,Robeco Boston Partners Internat,mf
LEDIX,Lazard Emerging Markets Debt Instl,mf
PYMBX,Virtus Institutional Bond Y,mf
VKMMX,Invesco Municipal Income A,mf
FMUAX,Federated Muni and Stock Advantage A,mf
ITHAX,Hartford Capital Appreciation A,mf
LSGIX,Loomis Sayles Value Y,mf
HFFTX,Hartford Fundamental Growth R5,mf
GGOAX,Goldman Sachs Growth Opportunities A,mf
MGOTX,Munder Mid-Cap Core Growth C,mf
RHYWX,Columbia High Yield Bond W,mf
WBRIX,Wilmington Broad Market Bond Instl,mf
MTJCX,Manning & Napier Target 2015 C,mf
FTNROX,FIRST TRUST 2859 IRONMARK STRAT,mf
RYSVX,Rydex S&P; SmallCap 600 Pure Value A,mf
ACCWX,Invesco Corporate Bond R5,mf
PARRX,PIMCO Real Return Admin,mf
JVAAX,JPMorgan Value Advantage A,mf
EQCAX,Equinox Commodity Strategy A,mf
JRLVX,JHancock Retire Living thru II 2045 R6,mf
HWHCX,Hotchkis & Wiley High Yield C,mf
FGCIOX,FIRST TRUST 2800 TARGET VIP MAR,mf
VKLSGX,VAN KAMPEN 1061 LARGE CAP GROWT,mf
ROFCX,Royce Opportunity Consult,mf
FFRAX,Fidelity Advisor Floating Rate Hi Inc A,mf
LDFVX,Lord Abbett Fundamental Equity A,mf
HACSX,Harbor Convertible Securities Instl,mf
RIGGX,American Funds Intl Gr And Inc R6,mf
OAKIX,Oakmark International I,mf
FUSVX,Fidelity Spartan 500 Index Advtg,mf
NPHAX,Nomura Partners High Yield A,mf
DNVYX,Davis NY Venture Y,mf
ALNVX,AllianceBern Muni Income NY Adv,mf
NWJMX,Nationwide HighMark CA Interm TFB Instl,mf
GEIAX,Goldman Sachs Enhanced Income A,mf
HIVBX,HSBC Investor Value B,mf
GSMGX,Goldman Sachs Small/Mid Cap Growth C,mf
AIOIX,American Century International Opps Inv,mf
JBLOX,JHVIT Balanced Trust Ser I,mf
JGSOX,JHVIT Smaller Company Growth I,mf
SIGVX,RidgeWorth US Gov Sec Ultra-Short Bd I,mf
RCSYX,Russell Commodity Strategies Y,mf
CCCCX,Center Coast MLP Focus C,mf
MFCFX,Marsico Flexible Capital,mf
XCYEX,BlackRock Corporate High Yield ,mf
JHGDX,JHFunds2 Global Bond NAV,mf
BKTAX,Sterling Capital KY Interm Tax-Free A,mf
LTDVX,AllianceBern 2010 Retirement Strat Adv,mf
FWBFX,Fidelity Advisor Worldwide B,mf
JCLCX,JHancock Lifestyle Conservative C,mf
OUTDX,DWS S&P; 500 Plus A,mf
FPACX,FPA Crescent,mf
CGSHAX,Claymore Sec Def 686 Claymore/G,mf
FGRIX,Fidelity Growth & Income Portfolio,mf
IMSCX,IMS Capital Value,mf
XNYHX,Eaton Vance New York Municipal ,mf
PSVNX,Principal SmallCap Value R2,mf
VGACX,Virtus Greater Asia ex Japan Opp C,mf
BRESX,BlackRock International Opp Svc,mf
TGLBX,Turner Global Opportunities Instl,mf
FFEFX,Nuveen Dividend Value R6,mf
CIERX,Columbia Multi-Advisor Intl Equity R,mf
GDIIX,RNC Genter Dividend Income,mf
DACGX,Dunham Corporate/Government Bond A,mf
IDROX,Voya Real Estate O,mf
STSCX,Stratton Small Cap Value,mf
VKIRSX,Insured Municipals Income Trust,mf
GHYAX,Goldman Sachs High Yield Muni A,mf
JABHX,JHVIT American Bond Trust Ser III,mf
FITCX,First Investors Tax Exempt Inc B,mf
XNGZX,AllianzGI Global Equity & Conve,mf
JRWRX,JHancock Retirement Choices at 2020 R2,mf
FLDLX,First Investors Ltd Dur Hi Qual Bd Adv,mf
XNXJX,Nuveen New Jersey Dividend Adva,mf
VDIPX,Vanguard Developed Markets Idx InstlPls,mf
FQAKX,Strategic Advisers S-M Cp Multi-Mgr N,mf
FASTX,Frost Moderate Allocation A,mf
VLVAX,Virtus Low Volatility Equity A,mf
IIBTX,Voya Intermediate Bond Portfolio S2,mf
FMJUX,Strategic Advisers Multi-Manager 2010 N,mf
EBMBX,Eaton Vance AMT-Free Municipal Income B,mf
LTRBX,Lord Abbett Total Return B,mf
BRUFX,Bruce,mf
IREWX,Voya Real Estate W,mf
KNLMX,Fifth Third Short Term Bond Instl,mf
TGWNX,TCW Emerging Markets Local Ccy Inc N,mf
GSRKX,Goldman Sachs Strategic Intl Equity R,mf
